"service_uploaded","when_captured","device_urn","device_sn",device,"loc_lat","loc_lon","env_temp","env_humid","pms_pm01_0","pms_pm02_5","pms_pm10_0","lnd_7318c","lnd_7318u","bat_voltage"
"Jul 4, 2020 @ 12:28:09.000","2020-07-04T12:28:09Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,32,
"Jul 4, 2020 @ 12:27:39.000","2020-07-04T12:27:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,0,
"Jul 4, 2020 @ 12:26:54.000","2020-07-04T12:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 4, 2020 @ 12:17:22.000","2020-07-04T12:17:22Z","safecast:2651380949","Solarcast #33009",2651380949,"37.408","141.015",,,,,,,"1,280",
"Jul 4, 2020 @ 12:13:09.000","2020-07-04T12:13:09Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,28,
"Jul 4, 2020 @ 12:12:27.000","2020-07-04T12:12:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,0,"3.901"
"Jul 4, 2020 @ 12:12:10.000","2020-07-04T12:12:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 4, 2020 @ 12:11:53.000","2020-07-04T12:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,2,2,2,,,
"Jul 4, 2020 @ 11:58:51.000","2020-07-04T11:58:51Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 4, 2020 @ 11:58:46.000","2020-07-04T11:58:46Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,1,2,2,,,
"Jul 4, 2020 @ 11:58:09.000","2020-07-04T11:58:09Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,31,
"Jul 4, 2020 @ 11:56:52.000","2020-07-04T11:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,0,
"Jul 4, 2020 @ 11:43:18.000","2020-07-04T11:43:18Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,31,
"Jul 4, 2020 @ 11:42:27.000","2020-07-04T11:42:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,0,"3.901"
"Jul 4, 2020 @ 11:42:10.000","2020-07-04T11:42:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 4, 2020 @ 11:41:53.000","2020-07-04T11:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,2,2,2,,,
"Jul 4, 2020 @ 11:28:51.000","2020-07-04T11:28:51Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 4, 2020 @ 11:28:34.000","2020-07-04T11:28:34Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,8,11,12,,,
"Jul 4, 2020 @ 11:28:09.000","2020-07-04T11:28:09Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,31,28,
"Jul 4, 2020 @ 11:26:52.000","2020-07-04T11:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,0,
"Jul 4, 2020 @ 11:21:20.000","2020-07-04T11:21:20Z","safecast:1344890106","Solarcast #33001",1344890106,"34.148","-118.094",,,,,,,37,"4.184"
"Jul 4, 2020 @ 11:17:36.000","2020-07-04T11:17:36Z","safecast:230442684","Solarcast #30016",230442684,"34.122","-118.261",,,,,,,35,"3.559"
"Jul 4, 2020 @ 11:13:09.000","2020-07-04T11:13:09Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,31,
"Jul 4, 2020 @ 11:12:27.000","2020-07-04T11:12:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,24,"3.898"
"Jul 4, 2020 @ 11:12:10.000","2020-07-04T11:12:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 4, 2020 @ 11:11:53.000","2020-07-04T11:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,2,3,3,,,
"Jul 4, 2020 @ 10:58:45.000","2020-07-04T10:58:45Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 4, 2020 @ 10:58:33.000","2020-07-04T10:58:33Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,10,13,13,,,
"Jul 4, 2020 @ 10:58:15.000","2020-07-04T10:58:15Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,29,
"Jul 4, 2020 @ 10:58:15.000","2020-07-04T10:58:15Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,29,
"Jul 4, 2020 @ 10:58:09.000","2020-07-04T10:58:09Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,29,
"Jul 4, 2020 @ 10:56:52.000","2020-07-04T10:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,25,
"Jul 4, 2020 @ 10:48:57.000","2020-07-04T10:48:57Z","safecast:1045649384","Solarcast #30022",1045649384,"37.739","-122.503","12.04","100.668",14,23,27,20,4,
"Jul 4, 2020 @ 10:43:11.000","2020-07-04T10:43:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,26,
"Jul 4, 2020 @ 10:42:27.000","2020-07-04T10:42:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,28,"3.901"
"Jul 4, 2020 @ 10:42:10.000","2020-07-04T10:42:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 4, 2020 @ 10:41:54.000","2020-07-04T10:41:54Z","safecast:4249659165","Solarcast #30018",4249659165,"34.132","-118.842",,,,,,25,32,"3.583"
"Jul 4, 2020 @ 10:41:53.000","2020-07-04T10:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,1,2,2,,,
"Jul 4, 2020 @ 10:28:44.000","2020-07-04T10:28:44Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 4, 2020 @ 10:28:32.000","2020-07-04T10:28:32Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,10,14,14,,,
"Jul 4, 2020 @ 10:28:20.000","2020-07-04T10:28:20Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,26,
"Jul 4, 2020 @ 10:28:15.000","2020-07-04T10:28:15Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,26,
"Jul 4, 2020 @ 10:28:09.000","2020-07-04T10:28:09Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,26,
"Jul 4, 2020 @ 10:26:52.000","2020-07-04T10:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,30,28,
"Jul 4, 2020 @ 10:26:02.000","2020-07-04T10:26:02Z","safecast:3768313999","Solarcast #30026",3768313999,"33.403","-117.595",,,,,,27,34,
"Jul 4, 2020 @ 10:13:09.000","2020-07-04T10:13:09Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,31,
"Jul 4, 2020 @ 10:12:27.000","2020-07-04T10:12:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,25,"3.892"
"Jul 4, 2020 @ 10:12:10.000","2020-07-04T10:12:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 4, 2020 @ 10:11:53.000","2020-07-04T10:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,1,1,1,,,
"Jul 4, 2020 @ 10:04:06.000","2020-07-04T10:04:06Z","safecast:3709008148","Solarcast #30003",3709008148,"42.565","-70.784",,,,,,25,24,
"Jul 4, 2020 @ 10:03:58.000","2020-07-04T10:03:58Z","safecast:3865366066","Solarcast #33004",3865366066,"46.317","-119.325",,,,,,,30,"4.109"
"Jul 4, 2020 @ 10:01:33.000","2020-07-04T10:01:33Z","safecast:1875225345","Solarcast #30006",1875225345,"37.358","140.368",,,,,,38,42,"3.587"
"Jul 4, 2020 @ 09:58:46.000","2020-07-04T09:58:46Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 4, 2020 @ 09:58:34.000","2020-07-04T09:58:34Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,8,11,12,,,
"Jul 4, 2020 @ 09:58:09.000","2020-07-04T09:58:09Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,25,
"Jul 4, 2020 @ 09:57:25.000","2020-07-04T09:57:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,25,28,
"Jul 4, 2020 @ 09:57:10.000","2020-07-04T09:57:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 4, 2020 @ 09:56:53.000","2020-07-04T09:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,1,2,2,,,
"Jul 4, 2020 @ 09:47:55.000","2020-07-04T09:47:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,23,30,
"Jul 4, 2020 @ 09:47:40.000","2020-07-04T09:47:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 4, 2020 @ 09:46:53.000","2020-07-04T09:46:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,2,2,2,,,
"Jul 4, 2020 @ 09:43:09.000","2020-07-04T09:43:09Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,25,
"Jul 4, 2020 @ 09:37:42.000","2020-07-04T09:37:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,16,"3.97"
"Jul 4, 2020 @ 09:37:25.000","2020-07-04T09:37:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 4, 2020 @ 09:37:08.000","2020-07-04T09:37:03Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,2,2,2,,,
"Jul 4, 2020 @ 09:28:45.000","2020-07-04T09:28:45Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 4, 2020 @ 09:28:34.000","2020-07-04T09:28:34Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,6,7,8,,,
"Jul 4, 2020 @ 09:28:25.000","2020-07-04T09:28:25Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,31,
"Jul 4, 2020 @ 09:28:09.000","2020-07-04T09:28:09Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,31,
"Jul 4, 2020 @ 09:27:25.000","2020-07-04T09:27:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,21,0,
"Jul 4, 2020 @ 09:27:10.000","2020-07-04T09:27:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 4, 2020 @ 09:26:53.000","2020-07-04T09:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,2,2,3,,,
"Jul 4, 2020 @ 09:17:55.000","2020-07-04T09:17:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,0,
"Jul 4, 2020 @ 09:17:40.000","2020-07-04T09:17:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 4, 2020 @ 09:16:53.000","2020-07-04T09:16:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,3,4,4,,,
"Jul 4, 2020 @ 09:13:19.000","2020-07-04T09:13:19Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,30,
"Jul 4, 2020 @ 09:07:42.000","2020-07-04T09:07:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,0,"3.957"
"Jul 4, 2020 @ 09:07:25.000","2020-07-04T09:07:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 4, 2020 @ 09:07:08.000","2020-07-04T09:07:03Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,2,3,3,,,
"Jul 4, 2020 @ 08:59:16.000","2020-07-04T08:59:16Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 4, 2020 @ 08:58:45.000","2020-07-04T08:58:45Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,8,10,11,,,
"Jul 4, 2020 @ 08:58:27.000","2020-07-04T08:58:27Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,25,
"Jul 4, 2020 @ 08:58:21.000","2020-07-04T08:58:21Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,25,
"Jul 4, 2020 @ 08:58:15.000","2020-07-04T08:58:15Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,25,
"Jul 4, 2020 @ 08:58:09.000","2020-07-04T08:58:09Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,25,
"Jul 4, 2020 @ 08:56:52.000","2020-07-04T08:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,29,0,
"Jul 4, 2020 @ 08:43:09.000","2020-07-04T08:43:09Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,30,
"Jul 4, 2020 @ 08:42:57.000","2020-07-04T08:42:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,25,0,"3.937"
"Jul 4, 2020 @ 08:42:40.000","2020-07-04T08:42:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 4, 2020 @ 08:41:53.000","2020-07-04T08:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,3,4,4,,,
"Jul 4, 2020 @ 08:39:53.000","2020-07-04T08:39:53Z","safecast:1094924990","Solarcast #30024",1094924990,"33.449","-117.649",,,7,10,11,28,30,
"Jul 4, 2020 @ 08:35:21.000","2020-07-04T08:35:21Z","safecast:1162749983","Solarcast #33008",1162749983,"34.482","136.162",,,,,,,45,"4.188"
"Jul 4, 2020 @ 08:28:46.000","2020-07-04T08:28:46Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 4, 2020 @ 08:28:35.000","2020-07-04T08:28:35Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,6,8,9,,,
"Jul 4, 2020 @ 08:28:09.000","2020-07-04T08:28:09Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,29,
"Jul 4, 2020 @ 08:26:52.000","2020-07-04T08:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,25,0,
"Jul 4, 2020 @ 08:13:09.000","2020-07-04T08:13:09Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,29,
"Jul 4, 2020 @ 08:12:57.000","2020-07-04T08:12:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,25,0,"3.835"
"Jul 4, 2020 @ 08:12:40.000","2020-07-04T08:12:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 4, 2020 @ 08:11:53.000","2020-07-04T08:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,4,5,5,,,
"Jul 4, 2020 @ 07:58:49.000","2020-07-04T07:58:49Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 4, 2020 @ 07:58:30.000","2020-07-04T07:58:30Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,7,10,12,,,
"Jul 4, 2020 @ 07:58:19.000","2020-07-04T07:58:19Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,29,29,
"Jul 4, 2020 @ 07:56:52.000","2020-07-04T07:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,30,0,
"Jul 4, 2020 @ 07:52:43.000","2020-07-04T07:52:43Z","safecast:872300871","Solarcast #30013",872300871,"34.165","-118.135",,,,,,36,43,"3.578"
"Jul 4, 2020 @ 07:43:09.000","2020-07-04T07:43:09Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,25,
"Jul 4, 2020 @ 07:42:57.000","2020-07-04T07:42:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,25,0,"3.835"
"Jul 4, 2020 @ 07:42:40.000","2020-07-04T07:42:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 4, 2020 @ 07:41:53.000","2020-07-04T07:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,4,5,5,,,
"Jul 4, 2020 @ 07:32:34.000","2020-07-04T07:32:34Z","safecast:114699387","Solarcast #30023",114699387,"34.134","-118.382",,,,,,34,35,"3.594"
"Jul 4, 2020 @ 07:28:46.000","2020-07-04T07:28:46Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 4, 2020 @ 07:28:34.000","2020-07-04T07:28:34Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,8,12,14,,,
"Jul 4, 2020 @ 07:28:10.000","2020-07-04T07:28:10Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,29,
"Jul 4, 2020 @ 07:28:09.000","2020-07-04T07:28:09Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,29,
"Jul 4, 2020 @ 07:26:52.000","2020-07-04T07:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,0,
"Jul 4, 2020 @ 07:17:46.000","2020-07-04T07:17:46Z","safecast:4177786812","Solarcast #30020",4177786812,"34.075","-118.198",,,,,,24,28,"3.729"
"Jul 4, 2020 @ 07:13:12.000","2020-07-04T07:13:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,27,
"Jul 4, 2020 @ 07:12:57.000","2020-07-04T07:12:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,25,0,"3.836"
"Jul 4, 2020 @ 07:12:40.000","2020-07-04T07:12:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 4, 2020 @ 07:11:53.000","2020-07-04T07:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,5,7,7,,,
"Jul 4, 2020 @ 06:58:45.000","2020-07-04T06:58:45Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 4, 2020 @ 06:58:36.000","2020-07-04T06:58:36Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,8,12,14,,,
"Jul 4, 2020 @ 06:58:15.000","2020-07-04T06:58:15Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,21,26,
"Jul 4, 2020 @ 06:58:09.000","2020-07-04T06:58:09Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,21,26,
"Jul 4, 2020 @ 06:56:52.000","2020-07-04T06:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,0,
"Jul 4, 2020 @ 06:43:09.000","2020-07-04T06:43:09Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,25,
"Jul 4, 2020 @ 06:42:57.000","2020-07-04T06:42:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,0,"3.835"
"Jul 4, 2020 @ 06:42:40.000","2020-07-04T06:42:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 4, 2020 @ 06:41:53.000","2020-07-04T06:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,5,6,6,,,
"Jul 4, 2020 @ 06:28:46.000","2020-07-04T06:28:46Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 4, 2020 @ 06:28:35.000","2020-07-04T06:28:35Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,9,13,14,,,
"Jul 4, 2020 @ 06:28:35.000","2020-07-04T06:28:35Z","safecast:1238569003","Solarcast #30002",1238569003,"37.523","139.939",,,,,,,,
"Jul 4, 2020 @ 06:28:22.000","2020-07-04T06:28:22Z","safecast:1238569003","Solarcast #30002",1238569003,"37.523","139.939","29.693","30.338",0,0,0,47,47,
"Jul 4, 2020 @ 06:28:09.000","2020-07-04T06:28:09Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,25,
"Jul 4, 2020 @ 06:26:52.000","2020-07-04T06:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,0,
"Jul 4, 2020 @ 06:13:21.000","2020-07-04T06:13:21Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,24,
"Jul 4, 2020 @ 06:12:57.000","2020-07-04T06:12:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,0,"3.838"
"Jul 4, 2020 @ 06:12:40.000","2020-07-04T06:12:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 4, 2020 @ 06:11:53.000","2020-07-04T06:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,3,4,5,,,
"Jul 4, 2020 @ 05:58:44.000","2020-07-04T05:58:44Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 4, 2020 @ 05:58:32.000","2020-07-04T05:58:32Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,8,12,13,,,
"Jul 4, 2020 @ 05:58:23.000","2020-07-04T05:58:23Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,27,
"Jul 4, 2020 @ 05:58:21.000","2020-07-04T05:58:21Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,27,
"Jul 4, 2020 @ 05:58:15.000","2020-07-04T05:58:15Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,27,
"Jul 4, 2020 @ 05:58:09.000","2020-07-04T05:58:09Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,27,
"Jul 4, 2020 @ 05:56:52.000","2020-07-04T05:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,0,
"Jul 4, 2020 @ 05:43:09.000","2020-07-04T05:43:09Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,25,
"Jul 4, 2020 @ 05:42:57.000","2020-07-04T05:42:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,0,"3.838"
"Jul 4, 2020 @ 05:42:40.000","2020-07-04T05:42:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 4, 2020 @ 05:41:53.000","2020-07-04T05:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,3,3,3,,,
"Jul 4, 2020 @ 05:40:43.000","2020-07-04T05:40:43Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128",,,,,,16,21,"3.587"
"Jul 4, 2020 @ 05:28:44.000","2020-07-04T05:28:44Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 4, 2020 @ 05:28:32.000","2020-07-04T05:28:32Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,7,9,10,,,
"Jul 4, 2020 @ 05:28:21.000","2020-07-04T05:28:21Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,21,24,
"Jul 4, 2020 @ 05:28:15.000","2020-07-04T05:28:15Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,21,24,
"Jul 4, 2020 @ 05:28:09.000","2020-07-04T05:28:09Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,21,24,
"Jul 4, 2020 @ 05:26:52.000","2020-07-04T05:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,0,
"Jul 4, 2020 @ 05:17:42.000","2020-07-04T05:17:42Z","safecast:230442684","Solarcast #30016",230442684,"34.122","-118.261",,,,,,,30,"3.56"
"Jul 4, 2020 @ 05:13:09.000","2020-07-04T05:13:09Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,21,28,
"Jul 4, 2020 @ 05:12:57.000","2020-07-04T05:12:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,0,"3.839"
"Jul 4, 2020 @ 05:12:40.000","2020-07-04T05:12:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 4, 2020 @ 05:11:53.000","2020-07-04T05:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,3,3,4,,,
"Jul 4, 2020 @ 04:58:46.000","2020-07-04T04:58:46Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
