"service_uploaded","when_captured","device_urn","device_sn",device,"loc_lat","loc_lon","env_temp","env_humid","pms_pm01_0","pms_pm02_5","pms_pm10_0","lnd_7318c","lnd_7318u","bat_voltage"
"Jun 4, 2020 @ 09:56:54.000","2020-06-04T09:56:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,27,
"Jun 4, 2020 @ 09:51:44.000","2020-06-04T09:51:44Z","safecast:2670856639","Solarcast #30014",2670856639,"34.452","-119.822",,,,,,34,47,"3.735"
"Jun 4, 2020 @ 09:44:08.000","2020-06-04T09:44:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,32,"3.898"
"Jun 4, 2020 @ 09:43:51.000","2020-06-04T09:43:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 09:43:04.000","2020-06-04T09:42:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,3,4,4,,,
"Jun 4, 2020 @ 09:42:35.000","2020-06-04T09:42:35Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 09:42:19.000","2020-06-04T09:42:19Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,7,9,9,,,
"Jun 4, 2020 @ 09:42:01.000","2020-06-04T09:42:01Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,28,
"Jun 4, 2020 @ 09:34:55.000","2020-06-04T09:34:55Z","safecast:1344890106","Solarcast #33001",1344890106,"34.148","-118.094",,,,,,,37,
"Jun 4, 2020 @ 09:28:03.000","2020-06-04T09:27:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,22,29,
"Jun 4, 2020 @ 09:26:54.000","2020-06-04T09:26:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,28,
"Jun 4, 2020 @ 09:14:08.000","2020-06-04T09:14:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,29,"3.898"
"Jun 4, 2020 @ 09:13:51.000","2020-06-04T09:13:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 09:13:04.000","2020-06-04T09:12:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,4,5,5,,,
"Jun 4, 2020 @ 09:12:30.000","2020-06-04T09:12:30Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 09:12:22.000","2020-06-04T09:12:22Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,10,12,13,,,
"Jun 4, 2020 @ 09:12:04.000","2020-06-04T09:12:04Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,23,
"Jun 4, 2020 @ 09:12:00.000","2020-06-04T09:12:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,23,
"Jun 4, 2020 @ 09:11:54.000","2020-06-04T09:11:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,23,
"Jun 4, 2020 @ 08:58:03.000","2020-06-04T08:57:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,30,28,
"Jun 4, 2020 @ 08:56:53.000","2020-06-04T08:56:53Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,32,
"Jun 4, 2020 @ 08:44:08.000","2020-06-04T08:44:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,33,"3.896"
"Jun 4, 2020 @ 08:43:51.000","2020-06-04T08:43:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 08:43:04.000","2020-06-04T08:42:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,7,9,10,,,
"Jun 4, 2020 @ 08:42:30.000","2020-06-04T08:42:30Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 08:42:18.000","2020-06-04T08:42:18Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,11,15,17,,,
"Jun 4, 2020 @ 08:41:59.000","2020-06-04T08:41:59Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,25,
"Jun 4, 2020 @ 08:41:55.000","2020-06-04T08:41:55Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,25,
"Jun 4, 2020 @ 08:41:53.000","2020-06-04T08:41:53Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,25,
"Jun 4, 2020 @ 08:28:03.000","2020-06-04T08:27:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,32,
"Jun 4, 2020 @ 08:27:52.000","2020-06-04T08:27:52Z","safecast:872300871","Solarcast #30013",872300871,"34.165","-118.135",,,,,,36,42,"3.598"
"Jun 4, 2020 @ 08:26:55.000","2020-06-04T08:26:55Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,30,27,
"Jun 4, 2020 @ 08:14:08.000","2020-06-04T08:14:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,25,27,"3.876"
"Jun 4, 2020 @ 08:13:51.000","2020-06-04T08:13:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 08:13:04.000","2020-06-04T08:12:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,6,8,8,,,
"Jun 4, 2020 @ 08:12:35.000","2020-06-04T08:12:35Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 08:12:19.000","2020-06-04T08:12:19Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,14,18,20,,,
"Jun 4, 2020 @ 08:11:54.000","2020-06-04T08:11:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,23,
"Jun 4, 2020 @ 07:58:03.000","2020-06-04T07:57:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,32,
"Jun 4, 2020 @ 07:56:54.000","2020-06-04T07:56:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,27,
"Jun 4, 2020 @ 07:44:08.000","2020-06-04T07:44:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,27,"3.872"
"Jun 4, 2020 @ 07:43:51.000","2020-06-04T07:43:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 07:43:04.000","2020-06-04T07:42:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,8,11,12,,,
"Jun 4, 2020 @ 07:42:31.000","2020-06-04T07:42:31Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 07:42:19.000","2020-06-04T07:42:19Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,10,14,15,,,
"Jun 4, 2020 @ 07:41:54.000","2020-06-04T07:41:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,28,
"Jun 4, 2020 @ 07:41:54.000","2020-06-04T07:41:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,28,
"Jun 4, 2020 @ 07:28:03.000","2020-06-04T07:27:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,28,
"Jun 4, 2020 @ 07:27:04.000","2020-06-04T07:27:04Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,24,
"Jun 4, 2020 @ 07:16:58.000","2020-06-04T07:16:58Z","safecast:230442684","Solarcast #30016",230442684,"34.122","-118.261",,,,,,,33,"3.578"
"Jun 4, 2020 @ 07:14:08.000","2020-06-04T07:14:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,31,"3.867"
"Jun 4, 2020 @ 07:13:51.000","2020-06-04T07:13:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 07:13:04.000","2020-06-04T07:12:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,9,12,12,,,
"Jun 4, 2020 @ 07:12:30.000","2020-06-04T07:12:30Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 07:12:18.000","2020-06-04T07:12:18Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,19,23,25,,,
"Jun 4, 2020 @ 07:12:00.000","2020-06-04T07:12:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,26,
"Jun 4, 2020 @ 07:11:56.000","2020-06-04T07:11:56Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,26,
"Jun 4, 2020 @ 06:58:03.000","2020-06-04T06:57:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,31,
"Jun 4, 2020 @ 06:57:01.000","2020-06-04T06:57:01Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,29,28,
"Jun 4, 2020 @ 06:44:08.000","2020-06-04T06:44:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,26,"3.867"
"Jun 4, 2020 @ 06:43:51.000","2020-06-04T06:43:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 06:43:04.000","2020-06-04T06:42:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,7,9,10,,,
"Jun 4, 2020 @ 06:42:31.000","2020-06-04T06:42:31Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 06:42:22.000","2020-06-04T06:42:22Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,12,15,16,,,
"Jun 4, 2020 @ 06:41:54.000","2020-06-04T06:41:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,29,27,
"Jun 4, 2020 @ 06:28:03.000","2020-06-04T06:27:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,32,27,
"Jun 4, 2020 @ 06:26:58.000","2020-06-04T06:26:58Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,20,25,
"Jun 4, 2020 @ 06:21:50.000","2020-06-04T06:21:50Z","safecast:1162749983","Solarcast #33008",1162749983,"34.482","136.162",,,,,,,44,
"Jun 4, 2020 @ 06:14:08.000","2020-06-04T06:14:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,30,"3.865"
"Jun 4, 2020 @ 06:13:51.000","2020-06-04T06:13:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 06:13:04.000","2020-06-04T06:12:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,6,8,9,,,
"Jun 4, 2020 @ 06:12:30.000","2020-06-04T06:12:30Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 06:12:19.000","2020-06-04T06:12:19Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,9,11,11,,,
"Jun 4, 2020 @ 06:12:00.000","2020-06-04T06:12:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,28,
"Jun 4, 2020 @ 06:11:54.000","2020-06-04T06:11:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,28,
"Jun 4, 2020 @ 06:06:25.000","2020-06-04T06:06:25Z","safecast:3709008148","Solarcast #30003",3709008148,"42.565","-70.784","17.591","74.379",570,570,570,22,26,"3.905"
"Jun 4, 2020 @ 05:58:03.000","2020-06-04T05:57:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,32,
"Jun 4, 2020 @ 05:56:55.000","2020-06-04T05:56:55Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,25,
"Jun 4, 2020 @ 05:55:27.000","2020-06-04T05:55:27Z","safecast:4267748403","Solarcast #30019",4267748403,"34.122","-118.261","20.25","68.863",11,15,16,27,32,
"Jun 4, 2020 @ 05:44:08.000","2020-06-04T05:44:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,34,"3.867"
"Jun 4, 2020 @ 05:43:51.000","2020-06-04T05:43:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 05:43:04.000","2020-06-04T05:42:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,6,8,9,,,
"Jun 4, 2020 @ 05:42:31.000","2020-06-04T05:42:31Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 05:42:19.000","2020-06-04T05:42:19Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,9,12,13,,,
"Jun 4, 2020 @ 05:41:58.000","2020-06-04T05:41:58Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,24,
"Jun 4, 2020 @ 05:41:58.000","2020-06-04T05:41:58Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,24,
"Jun 4, 2020 @ 05:28:03.000","2020-06-04T05:27:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,31,
"Jun 4, 2020 @ 05:26:54.000","2020-06-04T05:26:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,28,
"Jun 4, 2020 @ 05:25:01.000","2020-06-04T05:25:01Z","safecast:114699387","Solarcast #30023",114699387,"34.134","-118.382",,,,,,37,37,"3.691"
"Jun 4, 2020 @ 05:15:30.000","2020-06-04T05:15:30Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128","18.425","69.859",3,6,7,18,21,"3.639"
"Jun 4, 2020 @ 05:14:08.000","2020-06-04T05:14:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,28,"3.868"
"Jun 4, 2020 @ 05:13:51.000","2020-06-04T05:13:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 05:13:04.000","2020-06-04T05:12:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,5,7,8,,,
"Jun 4, 2020 @ 05:12:31.000","2020-06-04T05:12:31Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 05:12:19.000","2020-06-04T05:12:19Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,10,13,14,,,
"Jun 4, 2020 @ 05:11:58.000","2020-06-04T05:11:58Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,21,26,
"Jun 4, 2020 @ 05:11:58.000","2020-06-04T05:11:58Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,21,26,
"Jun 4, 2020 @ 05:05:00.000","2020-06-04T05:05:00Z","safecast:1045649384","Solarcast #30022",1045649384,"37.739","-122.503","16.335","75.091",4,7,9,24,5,"3.955"
"Jun 4, 2020 @ 04:58:03.000","2020-06-04T04:57:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,31,
"Jun 4, 2020 @ 04:56:54.000","2020-06-04T04:56:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,27,
"Jun 4, 2020 @ 04:45:33.000","2020-06-04T04:45:33Z","safecast:2750599726","Solarcast #33003",2750599726,"46.308","-119.347",,,,,,,24,
"Jun 4, 2020 @ 04:44:08.000","2020-06-04T04:44:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,29,27,"3.868"
"Jun 4, 2020 @ 04:43:51.000","2020-06-04T04:43:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 04:43:04.000","2020-06-04T04:42:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,5,7,8,,,
"Jun 4, 2020 @ 04:42:31.000","2020-06-04T04:42:31Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 04:42:19.000","2020-06-04T04:42:19Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,11,15,17,,,
"Jun 4, 2020 @ 04:41:54.000","2020-06-04T04:41:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,26,
"Jun 4, 2020 @ 04:41:54.000","2020-06-04T04:41:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,26,
"Jun 4, 2020 @ 04:38:31.000","2020-06-04T04:38:31Z","safecast:4249659165","Solarcast #30018",4249659165,"34.132","-118.842","22.85","25.972",2,3,4,34,41,"3.61"
"Jun 4, 2020 @ 04:28:59.000","2020-06-04T04:28:59Z","safecast:1094924990","Solarcast #30024",1094924990,"33.449","-117.649",,,,,,28,29,
"Jun 4, 2020 @ 04:28:03.000","2020-06-04T04:27:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,26,
"Jun 4, 2020 @ 04:26:54.000","2020-06-04T04:26:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,25,
"Jun 4, 2020 @ 04:14:08.000","2020-06-04T04:14:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,31,"3.87"
"Jun 4, 2020 @ 04:13:51.000","2020-06-04T04:13:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 04:13:04.000","2020-06-04T04:12:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,5,7,7,,,
"Jun 4, 2020 @ 04:12:31.000","2020-06-04T04:12:31Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 04:12:19.000","2020-06-04T04:12:19Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,12,16,18,,,
"Jun 4, 2020 @ 04:11:54.000","2020-06-04T04:11:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,25,
"Jun 4, 2020 @ 04:04:09.000","2020-06-04T04:04:09Z","safecast:3768313999","Solarcast #30026",3768313999,"33.403","-117.595",,,5,9,11,25,31,"3.657"
"Jun 4, 2020 @ 03:58:03.000","2020-06-04T03:57:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,29,30,
"Jun 4, 2020 @ 03:56:57.000","2020-06-04T03:56:57Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,23,
"Jun 4, 2020 @ 03:44:09.000","2020-06-04T03:44:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,33,"3.872"
"Jun 4, 2020 @ 03:43:51.000","2020-06-04T03:43:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 03:43:04.000","2020-06-04T03:42:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,5,6,7,,,
"Jun 4, 2020 @ 03:42:31.000","2020-06-04T03:42:31Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 03:42:19.000","2020-06-04T03:42:19Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,18,23,25,,,
"Jun 4, 2020 @ 03:42:06.000","2020-06-04T03:42:06Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,26,
"Jun 4, 2020 @ 03:28:03.000","2020-06-04T03:27:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,31,33,
"Jun 4, 2020 @ 03:26:54.000","2020-06-04T03:26:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,31,
"Jun 4, 2020 @ 03:26:41.000","2020-06-04T03:26:41Z","safecast:1238569003","Solarcast #30002",1238569003,"37.523","139.939","52.432","-29.292",1,1,1,42,47,
"Jun 4, 2020 @ 03:14:09.000","2020-06-04T03:14:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,22,34,"3.873"
"Jun 4, 2020 @ 03:13:51.000","2020-06-04T03:13:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 03:13:04.000","2020-06-04T03:12:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,6,8,11,,,
"Jun 4, 2020 @ 03:12:31.000","2020-06-04T03:12:31Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 03:12:19.000","2020-06-04T03:12:19Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,16,21,22,,,
"Jun 4, 2020 @ 03:11:54.000","2020-06-04T03:11:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,30,
"Jun 4, 2020 @ 02:58:03.000","2020-06-04T02:57:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,28,
"Jun 4, 2020 @ 02:44:09.000","2020-06-04T02:44:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,29,31,"3.874"
"Jun 4, 2020 @ 02:43:51.000","2020-06-04T02:43:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 02:43:04.000","2020-06-04T02:42:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,6,9,10,,,
"Jun 4, 2020 @ 02:42:31.000","2020-06-04T02:42:31Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 02:42:19.000","2020-06-04T02:42:19Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,16,21,23,,,
"Jun 4, 2020 @ 02:41:54.000","2020-06-04T02:41:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,26,
"Jun 4, 2020 @ 02:41:54.000","2020-06-04T02:41:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,26,
"Jun 4, 2020 @ 02:28:03.000","2020-06-04T02:27:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,28,
"Jun 4, 2020 @ 02:27:53.000","2020-06-04T02:27:53Z","safecast:872300871","Solarcast #30013",872300871,"34.165","-118.135",,,,,,41,37,"3.599"
"Jun 4, 2020 @ 02:26:54.000","2020-06-04T02:26:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,24,
"Jun 4, 2020 @ 02:16:54.000","2020-06-04T02:16:54Z","safecast:1875225345","Solarcast #30006",1875225345,"37.358","140.368","38.362","-0.893",13,20,25,39,39,"3.619"
"Jun 4, 2020 @ 02:14:08.000","2020-06-04T02:14:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,31,29,"3.875"
"Jun 4, 2020 @ 02:13:51.000","2020-06-04T02:13:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 02:13:04.000","2020-06-04T02:12:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,5,7,7,,,
"Jun 4, 2020 @ 02:12:35.000","2020-06-04T02:12:35Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 02:12:30.000","2020-06-04T02:12:30Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,14,18,20,,,
"Jun 4, 2020 @ 02:11:54.000","2020-06-04T02:11:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,26,
"Jun 4, 2020 @ 02:01:46.000","2020-06-04T02:01:46Z","safecast:3937710776","Solarcast #33002",3937710776,"46.314","-119.345",,,,,,,30,
"Jun 4, 2020 @ 01:58:03.000","2020-06-04T01:57:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,25,32,
"Jun 4, 2020 @ 01:57:04.000","2020-06-04T01:57:04Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,30,29,
"Jun 4, 2020 @ 01:44:08.000","2020-06-04T01:44:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,30,31,"3.876"
"Jun 4, 2020 @ 01:43:51.000","2020-06-04T01:43:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 01:43:04.000","2020-06-04T01:42:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,3,5,5,,,
"Jun 4, 2020 @ 01:42:49.000","2020-06-04T01:42:49Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 01:42:32.000","2020-06-04T01:42:32Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,18,21,22,,,
