,when_captured,device_urn,device_sn,device,loc_lat,loc_lon,env_temp,env_humid,pms_pm01_0,pms_pm02_5,pms_pm10_0,lnd_7318c,lnd_7318u,bat_voltage,year,KEY_Dev_WhenCapt
13519,2020-05-01 07:14:23+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,28.0,27,,2020,"(3714913954, Timestamp('2020-05-01 07:14:23+0000', tz='UTC'))"
13518,2020-05-01 07:14:48+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,8.0,14.0,17.0,,,,2020,"(3714913954, Timestamp('2020-05-01 07:14:48+0000', tz='UTC'))"
13517,2020-05-01 07:15:01+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-01 07:15:01+0000', tz='UTC'))"
13516,2020-05-01 07:27:15+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,1.0,1.0,1.0,,,,2020,"(678194983, Timestamp('2020-05-01 07:27:15+0000', tz='UTC'))"
13515,2020-05-01 07:27:39+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-05-01 07:27:39+0000', tz='UTC'))"
13514,2020-05-01 07:27:54+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,26.0,28,3.861,2020,"(678194983, Timestamp('2020-05-01 07:27:54+0000', tz='UTC'))"
13513,2020-05-01 07:28:07+00:00,safecast:2299238163,Solarcast #30017,2299238163,34.111999999999995,-118.256,16.637,73.542,14.0,20.0,22.0,29.0,36,3.9330000000000003,2020,"(2299238163, Timestamp('2020-05-01 07:28:07+0000', tz='UTC'))"
13512,2020-05-01 07:29:23+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,27,,2020,"(3714913954, Timestamp('2020-05-01 07:29:23+0000', tz='UTC'))"
13511,2020-05-01 07:42:15+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,31.0,33,,2020,"(678194983, Timestamp('2020-05-01 07:42:15+0000', tz='UTC'))"
13510,2020-05-01 07:44:23+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,28.0,28,,2020,"(3714913954, Timestamp('2020-05-01 07:44:23+0000', tz='UTC'))"
13509,2020-05-01 07:44:24+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,28.0,28,,2020,"(3714913954, Timestamp('2020-05-01 07:44:24+0000', tz='UTC'))"
13508,2020-05-01 07:44:48+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,9.0,16.0,19.0,,,,2020,"(3714913954, Timestamp('2020-05-01 07:44:48+0000', tz='UTC'))"
13507,2020-05-01 07:45:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-01 07:45:00+0000', tz='UTC'))"
13506,2020-05-01 07:53:49+00:00,safecast:4249659165,Solarcast #30018,4249659165,34.132,-118.84200000000001,,,,,,32.0,35,3.5860000000000003,2020,"(4249659165, Timestamp('2020-05-01 07:53:49+0000', tz='UTC'))"
13505,2020-05-01 07:57:15+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,0.0,0.0,1.0,,,,2020,"(678194983, Timestamp('2020-05-01 07:57:15+0000', tz='UTC'))"
13504,2020-05-01 07:57:39+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-05-01 07:57:39+0000', tz='UTC'))"
13503,2020-05-01 07:57:54+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,27.0,30,3.878,2020,"(678194983, Timestamp('2020-05-01 07:57:54+0000', tz='UTC'))"
13502,2020-05-01 07:58:21+00:00,safecast:2299238163,Solarcast #30017,2299238163,34.111999999999995,-118.255,16.148,76.572,9.0,14.0,15.0,28.0,31,,2020,"(2299238163, Timestamp('2020-05-01 07:58:21+0000', tz='UTC'))"
13501,2020-05-01 07:59:23+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,31.0,27,,2020,"(3714913954, Timestamp('2020-05-01 07:59:23+0000', tz='UTC'))"
13500,2020-05-01 08:12:15+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,30.0,28,,2020,"(678194983, Timestamp('2020-05-01 08:12:15+0000', tz='UTC'))"
13499,2020-05-01 08:14:23+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,26,,2020,"(3714913954, Timestamp('2020-05-01 08:14:23+0000', tz='UTC'))"
13498,2020-05-01 08:14:49+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,13.0,24.0,28.0,,,,2020,"(3714913954, Timestamp('2020-05-01 08:14:49+0000', tz='UTC'))"
13497,2020-05-01 08:15:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-01 08:15:00+0000', tz='UTC'))"
13496,2020-05-01 08:27:15+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,1.0,1.0,1.0,,,,2020,"(678194983, Timestamp('2020-05-01 08:27:15+0000', tz='UTC'))"
13495,2020-05-01 08:27:39+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-05-01 08:27:39+0000', tz='UTC'))"
13494,2020-05-01 08:27:54+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,27.0,29,3.895,2020,"(678194983, Timestamp('2020-05-01 08:27:54+0000', tz='UTC'))"
13493,2020-05-01 08:29:25+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,24,,2020,"(3714913954, Timestamp('2020-05-01 08:29:25+0000', tz='UTC'))"
13492,2020-05-01 08:38:39+00:00,safecast:3768313999,Solarcast #30026,3768313999,33.403,-117.595,,,10.0,15.0,17.0,27.0,32,,2020,"(3768313999, Timestamp('2020-05-01 08:38:39+0000', tz='UTC'))"
13491,2020-05-01 08:42:15+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,26.0,30,,2020,"(678194983, Timestamp('2020-05-01 08:42:15+0000', tz='UTC'))"
13490,2020-05-01 08:44:23+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,27,,2020,"(3714913954, Timestamp('2020-05-01 08:44:23+0000', tz='UTC'))"
13489,2020-05-01 08:44:49+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,13.0,19.0,21.0,,,,2020,"(3714913954, Timestamp('2020-05-01 08:44:49+0000', tz='UTC'))"
13488,2020-05-01 08:45:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-01 08:45:00+0000', tz='UTC'))"
13487,2020-05-01 08:52:16+00:00,safecast:872300871,Solarcast #30013,872300871,34.165,-118.135,12.855,72.863,3.0,6.0,6.0,31.0,36,3.5810000000000004,2020,"(872300871, Timestamp('2020-05-01 08:52:16+0000', tz='UTC'))"
13486,2020-05-01 08:54:24+00:00,safecast:1094924990,Solarcast #30024,1094924990,33.449,-117.649,,,13.0,21.0,24.0,28.0,33,,2020,"(1094924990, Timestamp('2020-05-01 08:54:24+0000', tz='UTC'))"
13485,2020-05-01 08:57:15+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,0.0,0.0,0.0,,,,2020,"(678194983, Timestamp('2020-05-01 08:57:15+0000', tz='UTC'))"
13484,2020-05-01 08:57:39+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-05-01 08:57:39+0000', tz='UTC'))"
13483,2020-05-01 08:57:54+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,28.0,33,3.8960000000000004,2020,"(678194983, Timestamp('2020-05-01 08:57:54+0000', tz='UTC'))"
13482,2020-05-01 08:59:23+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,27.0,25,,2020,"(3714913954, Timestamp('2020-05-01 08:59:23+0000', tz='UTC'))"
13481,2020-05-01 09:07:26+00:00,safecast:1344890106,Solarcast #33001,1344890106,34.148,-118.094,,,,,,,35,,2020,"(1344890106, Timestamp('2020-05-01 09:07:26+0000', tz='UTC'))"
13480,2020-05-01 09:12:15+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,22.0,28,,2020,"(678194983, Timestamp('2020-05-01 09:12:15+0000', tz='UTC'))"
13479,2020-05-01 09:14:23+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,26,,2020,"(3714913954, Timestamp('2020-05-01 09:14:23+0000', tz='UTC'))"
13478,2020-05-01 09:14:49+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,6.0,10.0,13.0,,,,2020,"(3714913954, Timestamp('2020-05-01 09:14:49+0000', tz='UTC'))"
13477,2020-05-01 09:15:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-01 09:15:00+0000', tz='UTC'))"
13476,2020-05-01 09:20:21+00:00,safecast:2651380949,Solarcast #33009,2651380949,37.408,141.015,,,,,,,"1,404",4.18,2020,"(2651380949, Timestamp('2020-05-01 09:20:21+0000', tz='UTC'))"
13475,2020-05-01 09:24:12+00:00,safecast:479911182,Solarcast #30007,479911182,34.483000000000004,136.16299999999998,21.131999999999998,37.376,17.0,23.0,24.0,46.0,54,,2020,"(479911182, Timestamp('2020-05-01 09:24:12+0000', tz='UTC'))"
13474,2020-05-01 09:27:15+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,0.0,0.0,0.0,,,,2020,"(678194983, Timestamp('2020-05-01 09:27:15+0000', tz='UTC'))"
13473,2020-05-01 09:27:39+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-05-01 09:27:39+0000', tz='UTC'))"
13472,2020-05-01 09:27:54+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,28.0,29,3.898,2020,"(678194983, Timestamp('2020-05-01 09:27:54+0000', tz='UTC'))"
13471,2020-05-01 09:29:23+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,28.0,26,,2020,"(3714913954, Timestamp('2020-05-01 09:29:23+0000', tz='UTC'))"
13470,2020-05-01 09:42:15+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,33.0,31,,2020,"(678194983, Timestamp('2020-05-01 09:42:15+0000', tz='UTC'))"
13469,2020-05-01 09:44:23+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,27.0,30,,2020,"(3714913954, Timestamp('2020-05-01 09:44:23+0000', tz='UTC'))"
13468,2020-05-01 09:44:49+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,8.0,11.0,13.0,,,,2020,"(3714913954, Timestamp('2020-05-01 09:44:49+0000', tz='UTC'))"
13467,2020-05-01 09:45:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-01 09:45:00+0000', tz='UTC'))"
13466,2020-05-01 09:57:15+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,0.0,0.0,0.0,,,,2020,"(678194983, Timestamp('2020-05-01 09:57:15+0000', tz='UTC'))"
13465,2020-05-01 09:57:39+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-05-01 09:57:39+0000', tz='UTC'))"
13464,2020-05-01 09:57:54+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,27.0,29,3.8989999999999996,2020,"(678194983, Timestamp('2020-05-01 09:57:54+0000', tz='UTC'))"
13463,2020-05-01 09:59:23+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,28,,2020,"(3714913954, Timestamp('2020-05-01 09:59:23+0000', tz='UTC'))"
13462,2020-05-01 10:12:15+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,27.0,28,,2020,"(678194983, Timestamp('2020-05-01 10:12:15+0000', tz='UTC'))"
13461,2020-05-01 10:14:35+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,29.0,28,,2020,"(3714913954, Timestamp('2020-05-01 10:14:35+0000', tz='UTC'))"
13460,2020-05-01 10:14:49+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,4.0,6.0,8.0,,,,2020,"(3714913954, Timestamp('2020-05-01 10:14:49+0000', tz='UTC'))"
13459,2020-05-01 10:15:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-01 10:15:00+0000', tz='UTC'))"
13458,2020-05-01 10:27:15+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,0.0,0.0,0.0,,,,2020,"(678194983, Timestamp('2020-05-01 10:27:15+0000', tz='UTC'))"
13457,2020-05-01 10:27:28+00:00,safecast:1238569003,Solarcast #30002,1238569003,37.523,139.939,20.484,31.003,1.0,2.0,2.0,46.0,47,3.943,2020,"(1238569003, Timestamp('2020-05-01 10:27:28+0000', tz='UTC'))"
13456,2020-05-01 10:27:39+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-05-01 10:27:39+0000', tz='UTC'))"
13455,2020-05-01 10:27:54+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,29.0,34,3.8989999999999996,2020,"(678194983, Timestamp('2020-05-01 10:27:54+0000', tz='UTC'))"
13454,2020-05-01 10:29:23+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,27.0,28,,2020,"(3714913954, Timestamp('2020-05-01 10:29:23+0000', tz='UTC'))"
13453,2020-05-01 10:31:44+00:00,safecast:129232559,Solarcast #30012,129232559,37.443000000000005,-122.12799999999999,,,,,,25.0,23,,2020,"(129232559, Timestamp('2020-05-01 10:31:44+0000', tz='UTC'))"
13452,2020-05-01 10:42:15+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,31.0,28,,2020,"(678194983, Timestamp('2020-05-01 10:42:15+0000', tz='UTC'))"
13451,2020-05-01 10:44:23+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,31,,2020,"(3714913954, Timestamp('2020-05-01 10:44:23+0000', tz='UTC'))"
13450,2020-05-01 10:44:49+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,3.0,4.0,5.0,,,,2020,"(3714913954, Timestamp('2020-05-01 10:44:49+0000', tz='UTC'))"
13449,2020-05-01 10:45:06+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-01 10:45:06+0000', tz='UTC'))"
13448,2020-05-01 10:57:15+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,0.0,0.0,1.0,,,,2020,"(678194983, Timestamp('2020-05-01 10:57:15+0000', tz='UTC'))"
13447,2020-05-01 10:57:39+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-05-01 10:57:39+0000', tz='UTC'))"
13446,2020-05-01 10:57:54+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,26.0,29,3.8989999999999996,2020,"(678194983, Timestamp('2020-05-01 10:57:54+0000', tz='UTC'))"
13445,2020-05-01 10:59:23+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,24,,2020,"(3714913954, Timestamp('2020-05-01 10:59:23+0000', tz='UTC'))"
13444,2020-05-01 11:12:15+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,24.0,30,,2020,"(678194983, Timestamp('2020-05-01 11:12:15+0000', tz='UTC'))"
13443,2020-05-01 11:14:23+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,28,,2020,"(3714913954, Timestamp('2020-05-01 11:14:23+0000', tz='UTC'))"
13442,2020-05-01 11:14:29+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,28,,2020,"(3714913954, Timestamp('2020-05-01 11:14:29+0000', tz='UTC'))"
13441,2020-05-01 11:14:52+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,7.0,11.0,12.0,,,,2020,"(3714913954, Timestamp('2020-05-01 11:14:52+0000', tz='UTC'))"
13440,2020-05-01 11:14:59+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-01 11:14:59+0000', tz='UTC'))"
13439,2020-05-01 11:15:34+00:00,safecast:230442684,Solarcast #30016,230442684,34.122,-118.26100000000001,,,,,,0.0,27,3.577,2020,"(230442684, Timestamp('2020-05-01 11:15:34+0000', tz='UTC'))"
13438,2020-05-01 11:20:58+00:00,safecast:114699387,Solarcast #30023,114699387,34.134,-118.382,,,,,,33.0,33,,2020,"(114699387, Timestamp('2020-05-01 11:20:58+0000', tz='UTC'))"
13437,2020-05-01 11:27:15+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,2.0,2.0,2.0,,,,2020,"(678194983, Timestamp('2020-05-01 11:27:15+0000', tz='UTC'))"
13436,2020-05-01 11:27:39+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-05-01 11:27:39+0000', tz='UTC'))"
13435,2020-05-01 11:27:54+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,32.0,26,3.898,2020,"(678194983, Timestamp('2020-05-01 11:27:54+0000', tz='UTC'))"
13434,2020-05-01 11:29:23+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,29.0,29,,2020,"(3714913954, Timestamp('2020-05-01 11:29:23+0000', tz='UTC'))"
13433,2020-05-01 11:42:15+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,23.0,30,,2020,"(678194983, Timestamp('2020-05-01 11:42:15+0000', tz='UTC'))"
13432,2020-05-01 11:44:23+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,28,,2020,"(3714913954, Timestamp('2020-05-01 11:44:23+0000', tz='UTC'))"
13431,2020-05-01 11:44:56+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,7.0,11.0,12.0,,,,2020,"(3714913954, Timestamp('2020-05-01 11:44:56+0000', tz='UTC'))"
13430,2020-05-01 11:45:02+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-01 11:45:02+0000', tz='UTC'))"
13429,2020-05-01 11:57:15+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,1.0,2.0,2.0,,,,2020,"(678194983, Timestamp('2020-05-01 11:57:15+0000', tz='UTC'))"
13428,2020-05-01 11:57:39+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-05-01 11:57:39+0000', tz='UTC'))"
13427,2020-05-01 11:57:54+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,26.0,26,3.8989999999999996,2020,"(678194983, Timestamp('2020-05-01 11:57:54+0000', tz='UTC'))"
13426,2020-05-01 11:59:23+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,24,,2020,"(3714913954, Timestamp('2020-05-01 11:59:23+0000', tz='UTC'))"
13425,2020-05-01 12:12:15+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,27.0,30,,2020,"(678194983, Timestamp('2020-05-01 12:12:15+0000', tz='UTC'))"
13424,2020-05-01 12:14:23+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,32,,2020,"(3714913954, Timestamp('2020-05-01 12:14:23+0000', tz='UTC'))"
13423,2020-05-01 12:14:49+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,5.0,8.0,9.0,,,,2020,"(3714913954, Timestamp('2020-05-01 12:14:49+0000', tz='UTC'))"
13422,2020-05-01 12:15:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-01 12:15:00+0000', tz='UTC'))"
13421,2020-05-01 12:27:15+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,1.0,1.0,1.0,,,,2020,"(678194983, Timestamp('2020-05-01 12:27:15+0000', tz='UTC'))"
13420,2020-05-01 12:27:39+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-05-01 12:27:39+0000', tz='UTC'))"
13419,2020-05-01 12:27:54+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,29.0,28,3.9,2020,"(678194983, Timestamp('2020-05-01 12:27:54+0000', tz='UTC'))"
13418,2020-05-01 12:29:25+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,28.0,28,,2020,"(3714913954, Timestamp('2020-05-01 12:29:25+0000', tz='UTC'))"
13417,2020-05-01 12:32:03+00:00,safecast:1045649384,Solarcast #30022,1045649384,37.739000000000004,-122.50299999999999,11.764000000000001,95.072,8.0,13.0,16.0,16.0,4,3.895,2020,"(1045649384, Timestamp('2020-05-01 12:32:03+0000', tz='UTC'))"
13416,2020-05-01 12:42:15+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,31.0,31,,2020,"(678194983, Timestamp('2020-05-01 12:42:15+0000', tz='UTC'))"
13414,2020-05-01 12:44:23+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,27.0,31,,2020,"(3714913954, Timestamp('2020-05-01 12:44:23+0000', tz='UTC'))"
13413,2020-05-01 12:44:48+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,6.0,8.0,9.0,,,,2020,"(3714913954, Timestamp('2020-05-01 12:44:48+0000', tz='UTC'))"
13412,2020-05-01 12:45:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-01 12:45:00+0000', tz='UTC'))"
13411,2020-05-01 12:57:15+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,0.0,0.0,0.0,,,,2020,"(678194983, Timestamp('2020-05-01 12:57:15+0000', tz='UTC'))"
13410,2020-05-01 12:57:39+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-05-01 12:57:39+0000', tz='UTC'))"
13409,2020-05-01 12:57:54+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,28.0,28,3.9010000000000002,2020,"(678194983, Timestamp('2020-05-01 12:57:54+0000', tz='UTC'))"
13408,2020-05-01 12:59:34+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,28.0,27,,2020,"(3714913954, Timestamp('2020-05-01 12:59:34+0000', tz='UTC'))"
13407,2020-05-01 13:12:09+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,29.0,34,,2020,"(678194983, Timestamp('2020-05-01 13:12:09+0000', tz='UTC'))"
13406,2020-05-01 13:14:23+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,29,,2020,"(3714913954, Timestamp('2020-05-01 13:14:23+0000', tz='UTC'))"
13405,2020-05-01 13:14:29+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,29,,2020,"(3714913954, Timestamp('2020-05-01 13:14:29+0000', tz='UTC'))"
13404,2020-05-01 13:14:47+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,5.0,6.0,7.0,,,,2020,"(3714913954, Timestamp('2020-05-01 13:14:47+0000', tz='UTC'))"
13403,2020-05-01 13:14:59+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-01 13:14:59+0000', tz='UTC'))"
13402,2020-05-01 13:27:15+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,0.0,0.0,0.0,,,,2020,"(678194983, Timestamp('2020-05-01 13:27:15+0000', tz='UTC'))"
13401,2020-05-01 13:28:09+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-05-01 13:28:09+0000', tz='UTC'))"
13400,2020-05-01 13:28:24+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,29.0,33,3.9010000000000002,2020,"(678194983, Timestamp('2020-05-01 13:28:24+0000', tz='UTC'))"
