,when_captured,device_urn,device_sn,device,loc_lat,loc_lon,env_temp,env_humid,pms_pm01_0,pms_pm02_5,pms_pm10_0,lnd_7318c,lnd_7318u,bat_voltage,year,KEY_Dev_WhenCapt
7581,2020-06-15 08:26:31+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,31,,2020,"(3714913954, Timestamp('2020-06-15 08:26:31+0000', tz='UTC'))"
7580,2020-06-15 08:27:08+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,28.0,32,,2020,"(678194983, Timestamp('2020-06-15 08:27:08+0000', tz='UTC'))"
7579,2020-06-15 08:35:54+00:00,safecast:129232559,Solarcast #30012,129232559,37.443000000000005,-122.12799999999999,22.397,37.492,0.0,0.0,0.0,20.0,25,3.58,2020,"(129232559, Timestamp('2020-06-15 08:35:54+0000', tz='UTC'))"
7578,2020-06-15 08:41:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,29,,2020,"(3714913954, Timestamp('2020-06-15 08:41:28+0000', tz='UTC'))"
7577,2020-06-15 08:41:34+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,29,,2020,"(3714913954, Timestamp('2020-06-15 08:41:34+0000', tz='UTC'))"
7576,2020-06-15 08:41:39+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,29,,2020,"(3714913954, Timestamp('2020-06-15 08:41:39+0000', tz='UTC'))"
7575,2020-06-15 08:41:51+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,3.0,4.0,4.0,,,,2020,"(3714913954, Timestamp('2020-06-15 08:41:51+0000', tz='UTC'))"
7574,2020-06-15 08:42:03+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-15 08:42:03+0000', tz='UTC'))"
7573,2020-06-15 08:42:08+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,1.0,1.0,1.0,,,,2020,"(678194983, Timestamp('2020-06-15 08:42:08+0000', tz='UTC'))"
7572,2020-06-15 08:43:17+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,27.0,28,3.87,2020,"(678194983, Timestamp('2020-06-15 08:43:17+0000', tz='UTC'))"
7571,2020-06-15 08:56:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,25,,2020,"(3714913954, Timestamp('2020-06-15 08:56:28+0000', tz='UTC'))"
7570,2020-06-15 08:57:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,26.0,26,,2020,"(678194983, Timestamp('2020-06-15 08:57:02+0000', tz='UTC'))"
7569,2020-06-15 09:10:13+00:00,safecast:1344890106,Solarcast #33001,1344890106,34.148,-118.094,,,,,,,,4.184,2020,"(1344890106, Timestamp('2020-06-15 09:10:13+0000', tz='UTC'))"
7568,2020-06-15 09:11:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,29.0,30,,2020,"(3714913954, Timestamp('2020-06-15 09:11:28+0000', tz='UTC'))"
7567,2020-06-15 09:11:34+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,29.0,30,,2020,"(3714913954, Timestamp('2020-06-15 09:11:34+0000', tz='UTC'))"
7566,2020-06-15 09:11:40+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,29.0,30,,2020,"(3714913954, Timestamp('2020-06-15 09:11:40+0000', tz='UTC'))"
7565,2020-06-15 09:11:41+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,29.0,30,,2020,"(3714913954, Timestamp('2020-06-15 09:11:41+0000', tz='UTC'))"
7564,2020-06-15 09:11:51+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,2.0,3.0,3.0,,,,2020,"(3714913954, Timestamp('2020-06-15 09:11:51+0000', tz='UTC'))"
7563,2020-06-15 09:12:03+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-15 09:12:03+0000', tz='UTC'))"
7562,2020-06-15 09:12:08+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,1.0,2.0,2.0,,,,2020,"(678194983, Timestamp('2020-06-15 09:12:08+0000', tz='UTC'))"
7561,2020-06-15 09:13:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-15 09:13:02+0000', tz='UTC'))"
7560,2020-06-15 09:13:17+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,25.0,26,3.8689999999999998,2020,"(678194983, Timestamp('2020-06-15 09:13:17+0000', tz='UTC'))"
7559,2020-06-15 09:26:31+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,28,,2020,"(3714913954, Timestamp('2020-06-15 09:26:31+0000', tz='UTC'))"
7558,2020-06-15 09:27:08+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,28.0,31,,2020,"(678194983, Timestamp('2020-06-15 09:27:08+0000', tz='UTC'))"
7557,2020-06-15 09:41:32+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,27.0,23,,2020,"(3714913954, Timestamp('2020-06-15 09:41:32+0000', tz='UTC'))"
7556,2020-06-15 09:41:34+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,27.0,23,,2020,"(3714913954, Timestamp('2020-06-15 09:41:34+0000', tz='UTC'))"
7555,2020-06-15 09:41:51+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,7.0,8.0,9.0,,,,2020,"(3714913954, Timestamp('2020-06-15 09:41:51+0000', tz='UTC'))"
7554,2020-06-15 09:42:03+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-15 09:42:03+0000', tz='UTC'))"
7553,2020-06-15 09:42:08+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,20.0,31.0,36.0,,,,2020,"(678194983, Timestamp('2020-06-15 09:42:08+0000', tz='UTC'))"
7552,2020-06-15 09:43:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-15 09:43:02+0000', tz='UTC'))"
7551,2020-06-15 09:43:17+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,25.0,26,3.866,2020,"(678194983, Timestamp('2020-06-15 09:43:17+0000', tz='UTC'))"
7550,2020-06-15 09:56:38+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,28,,2020,"(3714913954, Timestamp('2020-06-15 09:56:38+0000', tz='UTC'))"
7549,2020-06-15 09:57:08+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,26.0,29,,2020,"(678194983, Timestamp('2020-06-15 09:57:08+0000', tz='UTC'))"
7548,2020-06-15 10:11:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,21.0,23,,2020,"(3714913954, Timestamp('2020-06-15 10:11:28+0000', tz='UTC'))"
7547,2020-06-15 10:11:33+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,21.0,23,,2020,"(3714913954, Timestamp('2020-06-15 10:11:33+0000', tz='UTC'))"
7546,2020-06-15 10:11:39+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,21.0,23,,2020,"(3714913954, Timestamp('2020-06-15 10:11:39+0000', tz='UTC'))"
7545,2020-06-15 10:11:51+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,10.0,12.0,13.0,,,,2020,"(3714913954, Timestamp('2020-06-15 10:11:51+0000', tz='UTC'))"
7544,2020-06-15 10:12:03+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-15 10:12:03+0000', tz='UTC'))"
7543,2020-06-15 10:12:08+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,3.0,4.0,5.0,,,,2020,"(678194983, Timestamp('2020-06-15 10:12:08+0000', tz='UTC'))"
7542,2020-06-15 10:13:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-15 10:13:02+0000', tz='UTC'))"
7541,2020-06-15 10:13:17+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,20.0,31,3.8680000000000003,2020,"(678194983, Timestamp('2020-06-15 10:13:17+0000', tz='UTC'))"
7540,2020-06-15 10:22:14+00:00,safecast:230442684,Solarcast #30016,230442684,34.122,-118.26100000000001,,,,,,,33,3.574,2020,"(230442684, Timestamp('2020-06-15 10:22:14+0000', tz='UTC'))"
7539,2020-06-15 10:26:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,21,,2020,"(3714913954, Timestamp('2020-06-15 10:26:28+0000', tz='UTC'))"
7538,2020-06-15 10:27:08+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,24.0,29,,2020,"(678194983, Timestamp('2020-06-15 10:27:08+0000', tz='UTC'))"
7537,2020-06-15 10:41:27+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,27.0,23,,2020,"(3714913954, Timestamp('2020-06-15 10:41:27+0000', tz='UTC'))"
7536,2020-06-15 10:41:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,27.0,23,,2020,"(3714913954, Timestamp('2020-06-15 10:41:28+0000', tz='UTC'))"
7535,2020-06-15 10:41:54+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,8.0,9.0,9.0,,,,2020,"(3714913954, Timestamp('2020-06-15 10:41:54+0000', tz='UTC'))"
7534,2020-06-15 10:42:05+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-15 10:42:05+0000', tz='UTC'))"
7533,2020-06-15 10:42:08+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,1.0,2.0,2.0,,,,2020,"(678194983, Timestamp('2020-06-15 10:42:08+0000', tz='UTC'))"
7532,2020-06-15 10:43:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-15 10:43:02+0000', tz='UTC'))"
7531,2020-06-15 10:43:17+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,27.0,31,3.867,2020,"(678194983, Timestamp('2020-06-15 10:43:17+0000', tz='UTC'))"
7530,2020-06-15 10:56:35+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,28.0,29,,2020,"(3714913954, Timestamp('2020-06-15 10:56:35+0000', tz='UTC'))"
7529,2020-06-15 10:57:08+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,29.0,28,,2020,"(678194983, Timestamp('2020-06-15 10:57:08+0000', tz='UTC'))"
7528,2020-06-15 11:11:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,21.0,22,,2020,"(3714913954, Timestamp('2020-06-15 11:11:28+0000', tz='UTC'))"
7527,2020-06-15 11:11:53+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,3.0,4.0,4.0,,,,2020,"(3714913954, Timestamp('2020-06-15 11:11:53+0000', tz='UTC'))"
7526,2020-06-15 11:12:05+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-15 11:12:05+0000', tz='UTC'))"
7525,2020-06-15 11:12:08+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,1.0,2.0,3.0,,,,2020,"(678194983, Timestamp('2020-06-15 11:12:08+0000', tz='UTC'))"
7524,2020-06-15 11:13:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-15 11:13:02+0000', tz='UTC'))"
7523,2020-06-15 11:13:17+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,29.0,28,3.864,2020,"(678194983, Timestamp('2020-06-15 11:13:17+0000', tz='UTC'))"
7522,2020-06-15 11:26:29+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,23,,2020,"(3714913954, Timestamp('2020-06-15 11:26:29+0000', tz='UTC'))"
7521,2020-06-15 11:27:08+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,28.0,32,,2020,"(678194983, Timestamp('2020-06-15 11:27:08+0000', tz='UTC'))"
7520,2020-06-15 11:41:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,24,,2020,"(3714913954, Timestamp('2020-06-15 11:41:28+0000', tz='UTC'))"
7519,2020-06-15 11:41:53+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,3.0,4.0,4.0,,,,2020,"(3714913954, Timestamp('2020-06-15 11:41:53+0000', tz='UTC'))"
7518,2020-06-15 11:42:05+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-15 11:42:05+0000', tz='UTC'))"
7517,2020-06-15 11:42:08+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,1.0,2.0,2.0,,,,2020,"(678194983, Timestamp('2020-06-15 11:42:08+0000', tz='UTC'))"
7516,2020-06-15 11:43:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-15 11:43:02+0000', tz='UTC'))"
7515,2020-06-15 11:43:17+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,27.0,26,3.866,2020,"(678194983, Timestamp('2020-06-15 11:43:17+0000', tz='UTC'))"
7514,2020-06-15 11:56:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,27,,2020,"(3714913954, Timestamp('2020-06-15 11:56:28+0000', tz='UTC'))"
7513,2020-06-15 11:57:08+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,29.0,33,,2020,"(678194983, Timestamp('2020-06-15 11:57:08+0000', tz='UTC'))"
7512,2020-06-15 12:02:05+00:00,safecast:4267748403,Solarcast #30019,4267748403,34.122,-118.26100000000001,12.984000000000002,,6.0,8.0,8.0,30.0,29,,2020,"(4267748403, Timestamp('2020-06-15 12:02:05+0000', tz='UTC'))"
7511,2020-06-15 12:03:56+00:00,safecast:2299238163,Solarcast #30017,2299238163,34.111999999999995,-118.255,,,,,,34.0,36,,2020,"(2299238163, Timestamp('2020-06-15 12:03:56+0000', tz='UTC'))"
7510,2020-06-15 12:07:15+00:00,safecast:2651380949,Solarcast #33009,2651380949,37.408,141.015,,,,,,,"1,374",4.188,2020,"(2651380949, Timestamp('2020-06-15 12:07:15+0000', tz='UTC'))"
7509,2020-06-15 12:11:31+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,19.0,21,,2020,"(3714913954, Timestamp('2020-06-15 12:11:31+0000', tz='UTC'))"
7508,2020-06-15 12:11:53+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,2.0,3.0,4.0,,,,2020,"(3714913954, Timestamp('2020-06-15 12:11:53+0000', tz='UTC'))"
7507,2020-06-15 12:12:05+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-15 12:12:05+0000', tz='UTC'))"
7506,2020-06-15 12:12:08+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,1.0,1.0,2.0,,,,2020,"(678194983, Timestamp('2020-06-15 12:12:08+0000', tz='UTC'))"
7505,2020-06-15 12:13:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-15 12:13:02+0000', tz='UTC'))"
7504,2020-06-15 12:13:17+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,29.0,33,3.8710000000000004,2020,"(678194983, Timestamp('2020-06-15 12:13:17+0000', tz='UTC'))"
7503,2020-06-15 12:26:27+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,23,,2020,"(3714913954, Timestamp('2020-06-15 12:26:27+0000', tz='UTC'))"
7502,2020-06-15 12:27:08+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,31.0,31,,2020,"(678194983, Timestamp('2020-06-15 12:27:08+0000', tz='UTC'))"
7501,2020-06-15 12:29:11+00:00,safecast:3856112813,Solarcast #30001,3856112813,47.611999999999995,-122.345,,,,,,11.0,11,,2020,"(3856112813, Timestamp('2020-06-15 12:29:11+0000', tz='UTC'))"
7500,2020-06-15 12:29:26+00:00,safecast:1875225345,Solarcast #30006,1875225345,37.358000000000004,140.368,,,,,,35.0,39,3.6039999999999996,2020,"(1875225345, Timestamp('2020-06-15 12:29:26+0000', tz='UTC'))"
7499,2020-06-15 12:36:25+00:00,safecast:4249659165,Solarcast #30018,4249659165,34.132,-118.84200000000001,,,,,,28.0,34,3.585,2020,"(4249659165, Timestamp('2020-06-15 12:36:25+0000', tz='UTC'))"
7498,2020-06-15 12:41:32+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,28,,2020,"(3714913954, Timestamp('2020-06-15 12:41:32+0000', tz='UTC'))"
7497,2020-06-15 12:41:58+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,3.0,3.0,3.0,,,,2020,"(3714913954, Timestamp('2020-06-15 12:41:58+0000', tz='UTC'))"
7496,2020-06-15 12:42:01+00:00,safecast:2670856639,Solarcast #30014,2670856639,34.452,-119.822,,,,,,35.0,39,3.6310000000000002,2020,"(2670856639, Timestamp('2020-06-15 12:42:01+0000', tz='UTC'))"
7495,2020-06-15 12:42:05+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-15 12:42:05+0000', tz='UTC'))"
7494,2020-06-15 12:42:08+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,1.0,1.0,1.0,,,,2020,"(678194983, Timestamp('2020-06-15 12:42:08+0000', tz='UTC'))"
7493,2020-06-15 12:43:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-15 12:43:02+0000', tz='UTC'))"
7492,2020-06-15 12:43:17+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,25.0,29,3.8710000000000004,2020,"(678194983, Timestamp('2020-06-15 12:43:17+0000', tz='UTC'))"
7491,2020-06-15 12:56:29+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,27.0,30,,2020,"(3714913954, Timestamp('2020-06-15 12:56:29+0000', tz='UTC'))"
7490,2020-06-15 12:57:08+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,28.0,27,,2020,"(678194983, Timestamp('2020-06-15 12:57:08+0000', tz='UTC'))"
7489,2020-06-15 13:11:27+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,26,,2020,"(3714913954, Timestamp('2020-06-15 13:11:27+0000', tz='UTC'))"
7488,2020-06-15 13:11:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,26,,2020,"(3714913954, Timestamp('2020-06-15 13:11:28+0000', tz='UTC'))"
7487,2020-06-15 13:11:53+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,2.0,2.0,2.0,,,,2020,"(3714913954, Timestamp('2020-06-15 13:11:53+0000', tz='UTC'))"
7486,2020-06-15 13:12:05+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-15 13:12:05+0000', tz='UTC'))"
7485,2020-06-15 13:13:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-15 13:13:02+0000', tz='UTC'))"
7484,2020-06-15 13:13:17+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,26.0,31,3.865,2020,"(678194983, Timestamp('2020-06-15 13:13:17+0000', tz='UTC'))"
7483,2020-06-15 13:20:19+00:00,safecast:1094924990,Solarcast #30024,1094924990,33.449,-117.649,,,,,,29.0,31,,2020,"(1094924990, Timestamp('2020-06-15 13:20:19+0000', tz='UTC'))"
7482,2020-06-15 13:26:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,28,,2020,"(3714913954, Timestamp('2020-06-15 13:26:28+0000', tz='UTC'))"
7481,2020-06-15 13:27:08+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,28.0,26,,2020,"(678194983, Timestamp('2020-06-15 13:27:08+0000', tz='UTC'))"
7480,2020-06-15 13:34:15+00:00,safecast:872300871,Solarcast #30013,872300871,34.165,-118.135,,,,,,34.0,47,3.5860000000000003,2020,"(872300871, Timestamp('2020-06-15 13:34:15+0000', tz='UTC'))"
7479,2020-06-15 13:41:27+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,26,,2020,"(3714913954, Timestamp('2020-06-15 13:41:27+0000', tz='UTC'))"
7478,2020-06-15 13:41:34+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,26,,2020,"(3714913954, Timestamp('2020-06-15 13:41:34+0000', tz='UTC'))"
7477,2020-06-15 13:41:56+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,15.0,17.0,18.0,,,,2020,"(3714913954, Timestamp('2020-06-15 13:41:56+0000', tz='UTC'))"
7476,2020-06-15 13:42:06+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-15 13:42:06+0000', tz='UTC'))"
7475,2020-06-15 13:42:08+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,1.0,1.0,1.0,,,,2020,"(678194983, Timestamp('2020-06-15 13:42:08+0000', tz='UTC'))"
7474,2020-06-15 13:43:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-15 13:43:02+0000', tz='UTC'))"
7473,2020-06-15 13:43:17+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,26.0,34,3.861,2020,"(678194983, Timestamp('2020-06-15 13:43:17+0000', tz='UTC'))"
7472,2020-06-15 13:51:19+00:00,safecast:3937710776,Solarcast #33002,3937710776,46.31399999999999,-119.345,,,,,,,0,4.186,2020,"(3937710776, Timestamp('2020-06-15 13:51:19+0000', tz='UTC'))"
7471,2020-06-15 13:56:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,28,,2020,"(3714913954, Timestamp('2020-06-15 13:56:28+0000', tz='UTC'))"
7470,2020-06-15 13:57:08+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,26.0,33,,2020,"(678194983, Timestamp('2020-06-15 13:57:08+0000', tz='UTC'))"
7469,2020-06-15 14:11:27+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,25,,2020,"(3714913954, Timestamp('2020-06-15 14:11:27+0000', tz='UTC'))"
7468,2020-06-15 14:11:53+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,4.0,5.0,5.0,,,,2020,"(3714913954, Timestamp('2020-06-15 14:11:53+0000', tz='UTC'))"
7467,2020-06-15 14:12:05+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-15 14:12:05+0000', tz='UTC'))"
7466,2020-06-15 14:12:08+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,3.0,4.0,4.0,,,,2020,"(678194983, Timestamp('2020-06-15 14:12:08+0000', tz='UTC'))"
7465,2020-06-15 14:13:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-15 14:13:02+0000', tz='UTC'))"
7464,2020-06-15 14:13:17+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,33.0,36,3.86,2020,"(678194983, Timestamp('2020-06-15 14:13:17+0000', tz='UTC'))"
7463,2020-06-15 14:26:23+00:00,safecast:479911182,Solarcast #30007,479911182,34.483000000000004,136.16299999999998,17.133,86.266,18.0,25.0,27.0,44.0,51,3.867,2020,"(479911182, Timestamp('2020-06-15 14:26:23+0000', tz='UTC'))"
7462,2020-06-15 14:26:31+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,22,,2020,"(3714913954, Timestamp('2020-06-15 14:26:31+0000', tz='UTC'))"
7461,2020-06-15 14:27:08+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,26.0,29,,2020,"(678194983, Timestamp('2020-06-15 14:27:08+0000', tz='UTC'))"
7460,2020-06-15 14:35:38+00:00,safecast:129232559,Solarcast #30012,129232559,37.443000000000005,-122.12799999999999,,,,,,21.0,22,3.5810000000000004,2020,"(129232559, Timestamp('2020-06-15 14:35:38+0000', tz='UTC'))"
